ID,ASK,COUNT,CREATED,MAX,MEAN,MEDIAN,MIN,STANDARDDEVIATION,SUM,SYMBOL,VARIANCE
6212,0,50,1498680519984,15.3687883784,0.774761844556682,0.01965665,0.00022783994899200003,2.69203365092629,38.7380922278341,60,7.247045177719509
7252,0,50,1498680614076,15.364443166800001,0.771370627356549,0.022328396695387002,0.000227927769131,2.68376730804143,38.568531367827504,60,7.202606963711919
5042,0,50,1498680416312,14.850775121901801,0.8344853629443879,0.0179005,0.000227927769131,2.68334243121062,41.7242681472194,60,7.20032660313534
3282,0,50,1498680256079,17.4403437993207,0.8231533504858192,0.28042078,0.00017411372158900002,2.6696079759049303,41.157667524291,30,7.12680674501521
4712,0,50,1498680383030,17.4403437993207,0.7750298699046708,0.270848704296697,0.000100647985225,2.6684689254438902,38.7514934952336,30,7.12072640605966
3463,0,50,1498680267801,15.732598597289998,1.17117810773956,0.046079057820678,0.00034999977884800007,2.6624753195885,58.5589053869782,12,7.08877482741788
3698,0,50,1498680290770,15.657321950021998,1.16927426668851,0.169823234422491,0.00011475296,2.6614825607788197,58.463713334425705,17,7.0834894213298
4322,0,50,1498680348309,17.4403437993207,0.7396720677404169,0.270848704296697,0.000100647985225,2.6603243378544,36.9836033870209,30,7.07732558258044
3837,0,50,1498680302620,15.657321950021998,1.1761313946668601,0.169823234422491,0.00011475296,2.6596848788762997,58.8065697333429,17,7.07392365492326
3425,0,50,1498680267801,17.4403437993207,0.769755244816228,0.280195955,0.000100647985225,2.6593473497095097,38.4877622408114,30,7.072128326407009
4192,0,50,1498680336259,17.4403437993207,0.750799600124047,0.278555852,0.000100647985225,2.65828577938208,37.5399800062024,30,7.06648328486497
4062,0,50,1498680325024,17.4403437993207,0.7459268287923599,0.270848704296697,0.000100647985225,2.65552264018083,37.296341439618004,30,7.051800492512981
3797,0,50,1498680302620,17.4403437993207,0.781027131761589,0.280195955,0.00017411372158900002,2.6542972647108702,39.0513565880794,30,7.045293969451589
4582,0,50,1498680370987,17.4403437993207,0.7477386850452141,0.278555852,0.000100647985225,2.65334722355975,37.3869342522607,30,7.04025148877223
3318,0,50,1498680256079,15.732598597289998,1.10042996288156,0.026246731921086005,0.00034999977884800007,2.6448994280511298,55.02149814407821,12,6.99549298450518
4452,0,50,1498680359698,17.4403437993207,0.717554472658057,0.278555852,0.000100647985225,2.64488465827218,35.8777236329029,30,6.9954148555635705
4842,0,50,1498680394124,17.4403437993207,0.66874589620011,0.181240583077567,0.000100647985225,2.64238419302472,33.4372948100055,30,6.982194223546919
5302,0,50,1498680438969,14.850775121901801,0.7661646099487389,0.018570769752333002,0.000227927769131,2.61341422431346,38.308230497437,60,6.829933907843929
7238,0,50,1498680602467,17.074600699999998,0.670533106973472,0.0015963825432220003,0.00010000008528599999,2.6102131068419,33.5266553486736,1,6.81321246312924
7053,1,50,1498680589599,16.55989,0.66888417168015,0.036894905275141,0.00010215949436399998,2.5795620022739305,33.4442085840075,30,6.65414012357548
7443,1,50,1498680626885,16.55989,0.61005301047838,0.018669132219485,0.00010215949436399998,2.5764954686354,30.502650523919,30,6.63832889989877
7833,1,50,1498680661762,16.55989,0.6213400185308741,0.018669132219485,0.00010215949436399998,2.57604802697252,31.0670009265437,30,6.636023437269009
5172,0,50,1498680427462,14.850775121901801,0.670370754130166,0.012256212888464,0.000227927769131,2.5743457551946602,33.518537706508305,60,6.62725606728878
7184,1,50,1498680602467,16.55989,0.6879857867364549,0.042528106093932996,0.00010215949436399998,2.57266157573609,34.3992893368227,30,6.61858758326891
3959,0,50,1498680314005,15.657321950021998,1.0294313327173399,0.07194729397327299,0.00011475296,2.57194188948288,51.4715666358671,17,6.61488508287677
7378,0,50,1498680626885,10.8084567918032,1.3971760927773003,0.15456754016621999,0.000100655458285,2.569994136524,69.8588046388648,62,6.60486986176777
7508,0,50,1498680639519,10.8084567918032,1.3986157879396999,0.15456754016621999,0.000100655458285,2.56965833839556,69.93078939698479,62,6.60314397608583
2537,0,50,1498680185716,17.9376499600799,0.605382751481338,0.013573277328431001,0.0001093718318,2.56795862618414,30.269137574066896,64,6.594411505793519
3732,0,50,1498680302620,13.3756337253333,1.466105193497,0.324970005636723,0.000100655458285,2.56685745146687,73.3052596748498,62,6.588757176151001
7248,0,50,1498680614076,10.8084567918032,1.4278485619143,0.155721442665498,0.000100655458285,2.56395186063421,71.3924280957147,62,6.57384914364964
2564,0,50,1498680197922,17.9376499600799,0.5804368652272739,0.013573277328431001,0.0001093718318,2.56336066952794,29.021843261363696,64,6.57081792208274
2954,0,50,1498680233032,17.9376499600799,0.57937484420748,0.013573277328431001,0.0001093718318,2.5629676308600695,28.968742210373996,64,6.56880307683647
3474,0,50,1498680279227,17.9376499600799,0.5783817576054789,0.016040851006016,0.0001093718318,2.5629382520583097,28.919087880274,64,6.568652483863679
2824,0,50,1498680221433,17.9376499600799,0.5802055050196179,0.013573277328431001,0.0001093718318,2.56281971725603,29.010275250980897,64,6.56804490315625
2694,0,50,1498680209531,17.9376499600799,0.5794489959393431,0.013573277328431001,0.0001093718318,2.56265121560671,28.9724497969671,64,6.567181252850549
3084,0,50,1498680244706,17.9376499600799,0.568001321227495,0.013573277328431001,0.0001093718318,2.5611729490467403,28.4000660613748,64,6.559606874928759
3344,0,50,1498680267801,17.9376499600799,0.541420328201524,0.013573277328431001,0.0001093718318,2.5606455775577004,27.071016410076197,64,6.5569057738658
3214,0,50,1498680256079,17.9376499600799,0.5577384940816079,0.013573277328431001,0.0001093718318,2.5596406266379197,27.8869247040804,64,6.55176013753536
3179,1,50,1498680244706,12.343014971582999,1.1454782652479198,0.010119907919387,0.00010215023490000001,2.55917308909501,57.2739132623961,17,6.549366899948111
3051,1,50,1498680233032,12.343014971582999,1.18772670298996,0.022085336112834,0.00010215023490000001,2.55395850174863,59.386335149497796,17,6.52270402865411
3440,1,50,1498680267801,12.343014971582999,1.18797692555975,0.022085336112834,0.00010215023490000001,2.55302319812314,59.3988462779875,17,6.51792745015492
3309,1,50,1498680256079,12.343014971582999,1.18855852555975,0.022085336112834,0.00010215023490000001,2.55293339766444,59.4279262779875,17,6.51746893291049
2568,0,50,1498680197922,14.160241512973899,1.35147961434245,0.200488327285283,3.70692e-11,2.55192300318685,67.5739807171225,62,6.51231101419419
7638,0,50,1498680650578,10.8084567918032,1.42298784430258,0.15456754016621999,0.000100655458285,2.54831681734446,71.149392215129,62,6.493918601560599
3608,0,50,1498680290770,13.2213587107341,1.4678565286171699,0.40247763892192295,0.000100655458285,2.54724450342098,73.3928264308584,62,6.48845456020839
2698,0,50,1498680209531,14.160241512973899,1.4285494452351999,0.427479942754168,0.000100655458285,2.5415649120728303,71.4274722617598,62,6.45955220227978
2826,0,50,1498680221433,14.160241512973899,1.4291537680366297,0.42748783392136,0.000100655458285,2.54147892167115,71.45768840183129,62,6.4591151092987795
7768,0,50,1498680661762,10.8084567918032,1.4264974138250601,0.197744276773227,0.000100655458285,2.53686209105664,71.3248706912531,62,6.43566926904026
7758,0,50,1498680650578,17.074600699999998,0.6039341029093139,0.0015963825432220003,0.00010000008528599999,2.5334563977973703,30.1967051454657,1,6.41840131954041
7498,0,50,1498680626885,17.074600699999998,0.623634676680919,0.0015963825432220003,0.00010000008528599999,2.53334926867758,31.181733834045897,1,6.41785851710921
7888,0,50,1498680661762,17.074600699999998,0.608943198725177,0.0015963825432220003,0.00010000008528599999,2.5332818661863903,30.4471599362589,1,6.417517013548781
3868,0,50,1498680314005,13.3756337253333,1.42949414293627,0.296914581040848,0.000100655458285,2.53282771482335,71.4747071468135,62,6.4152162329773
7628,0,50,1498680639519,17.074600699999998,0.629171294454981,0.003297098305814,0.00010000008528599999,2.5328239379818,31.4585647227491,1,6.415197100813611
7368,0,50,1498680614076,17.074600699999998,0.64498297148255,0.003297098305814,0.00010000008528599999,2.53232721342762,32.249148574127496,1,6.41268111586608
7118,0,50,1498680602467,10.8084567918032,1.48173512427494,0.19842601233513898,0.000100655458285,2.51191075575048,74.086756213747,62,6.309695644854941
6338,0,50,1498680531988,10.8084567918032,1.5110660278723897,0.215566432289822,0.000100655458285,2.50248583286699,75.5533013936194,62,6.2624353437
6988,0,50,1498680589599,10.8084567918032,1.5141121238941002,0.215566432289822,0.000100655458285,2.49461156766192,75.7056061947048,62,6.22308687351266
6858,0,50,1498680577306,10.8084567918032,1.52127692831269,0.18098876641957998,0.000100655458285,2.49296015857283,76.0638464156344,62,6.21485035223145
2542,0,50,1498680185716,13.255102969112198,1.4169922035571298,0.43462342836766993,0.000100655458285,2.49041110812786,70.8496101778564,62,6.202147487486651
6598,0,50,1498680554622,10.8084567918032,1.51554531489817,0.273009671577477,0.000100655458285,2.48887615146781,75.7772657449084,62,6.19450449734524
6468,0,50,1498680543273,10.8084567918032,1.51794536794915,0.273009671577477,0.000100655458285,2.4878731600703903,75.89726839745741,62,6.189512860598611
6728,0,50,1498680566008,10.8084567918032,1.48680770401341,0.215566432289822,0.000100655458285,2.47825950744729,74.34038520067041,62,6.1417701862529
6829,1,50,1498680566008,15.494273350894801,0.747340748516912,0.006571873559544,9.60382240416e-05,2.47233753249985,37.3670374258456,12,6.112452874607429
6208,0,50,1498680519984,10.8084567918032,1.56425129266912,0.296906204232612,0.000100655458285,2.45673071217246,78.2125646334562,62,6.03552579213141
2805,1,50,1498680209531,14.3729507955,0.66540130430601,0.00982589027645,0.000102143397491,2.43882935314703,33.2700652153005,9,5.947888613771569
2935,1,50,1498680221433,14.3729507955,0.671038624466189,0.00982589027645,0.000102143397491,2.43745877883132,33.551931223309396,9,5.94120529850187
