ID	ASK	COUNT	CREATED	MAX	MEAN	MEDIAN	MIN	STANDARDDEVIATION	SUM	SYMBOL	VARIANCE
5511	1	50	1498680450543	7.96598727587519	0.446760735146422	0.104543671949514	0.000102175338324	1.19145205166323	22.3380367573211	FLDC	1.41955799141252
7591	1	50	1498680639519	7.96598727587519	0.448994570964576	0.117749092624716	0.000102175338324	1.19130358779057	22.4497285482288	FLDC	1.41920423828268
7720	1	50	1498680650578	7.96598727587519	0.448994570964576	0.117749092624716	0.000102175338324	1.19130358779057	22.4497285482288	FLDC	1.41920423828268
7851	1	50	1498680661762	7.96598727587519	0.448994570964576	0.117749092624716	0.000102175338324	1.19130358779057	22.4497285482288	FLDC	1.41920423828268
7462	1	50	1498680626885	7.96598727587519	0.446873731496176	0.117749092624716	0.000102175338324	1.19115959285399	22.3436865748088	FLDC	1.41886117564809
7204	1	50	1498680602467	7.96598727587519	0.447012790086576	0.117749092624716	0.000102175338324	1.19104980319298	22.3506395043288	FLDC	1.41859963368604
7331	1	50	1498680614076	7.96598727587519	0.447012790086576	0.117749092624716	0.000102175338324	1.19104980319298	22.3506395043288	FLDC	1.41859963368604
7071	1	50	1498680589599	7.96598727587519	0.446629989486576	0.117749092624716	0.000102175338324	1.19101600319629	22.3314994743288	FLDC	1.41851911986966
6811	1	50	1498680566008	7.96598727587519	0.446275009189618	0.117749092624716	0.000102175338324	1.19095236408101	22.3137504594809	FLDC	1.41836753351016
6949	1	50	1498680577306	7.96598727587519	0.446275009189618	0.117749092624716	0.000102175338324	1.19095236408101	22.3137504594809	FLDC	1.41836753351016
6551	1	50	1498680543273	7.96598727587519	0.446117068389617	0.117749092624716	0.000102175338324	1.19091651952466	22.3058534194809	FLDC	1.41828215647673
6680	1	50	1498680554622	7.96598727587519	0.446117068389617	0.117749092624716	0.000102175338324	1.19091651952466	22.3058534194809	FLDC	1.41828215647673
6421	1	50	1498680531988	7.96598727587519	0.446274995970422	0.117749092624716	0.000102175338324	1.19087657075542	22.3137497985211	FLDC	1.41818700677418
6291	1	50	1498680519984	7.96598727587519	0.446233447970422	0.117749092624716	0.000102175338324	1.19085508378275	22.3116723985211	FLDC	1.41813583057123
6031	1	50	1498680497533	7.96598727587519	0.445844708970422	0.117749092624716	0.000102175338324	1.19065753677703	22.2922354485211	FLDC	1.41766536988395
